100027,0
100028,0
100029,0
100030,0
100031,0
100032,0
100033,0
100034,0
100035,0
100036,0
100037,0
100038,0
100039,1
100040,0
100041,0
100042,0
100043,0
100044,0
100045,0
100046,0
100047,0
100048,0
100049,0
100050,0
100051,0
100052,0
100053,0
100054,0
100055,0
100056,0
100057,0
100058,1
100059,0
100060,0
100061,0
100062,1
100063,0
100064,0
100065,0
100066,0
100067,0
100068,0
100069,0
100070,0
100071,0
100072,0
100073,0
100074,0
100075,0
100076,0
100077,0
100078,0
100079,0
100080,0
100081,0
100082,0
100083,0
100084,0
100085,0
100086,0
100087,0
100088,0
100089,0
100090,0
100091,0
100092,0
100093,0
100094,0
100095,0
100096,0
100097,0
100098,0
100099,0
100100,0
100101,0
100102,0
100103,0
100104,0
100105,0
100106,0
100107,0
100108,0
100109,0
100110,0
100111,0
100112,0
100113,0
100114,0
100115,0
100116,0
100117,0
100118,0
100119,0
100120,0
100121,1
100122,0
100123,0
100124,0
100125,0
100126,0
100127,0
100128,0
100129,0
100130,0
100131,0
100132,0
100133,0
100134,0
100135,0
100136,0
100137,0
100138,0
100139,0
100140,0
100141,0
100142,0
100143,0
100144,0
100145,0
100146,0
100147,0
100148,0
100149,0
100150,0
100151,1
100152,0
100153,0
100154,0
100155,0
100156,0
100157,0
100158,0
100159,0
100160,0
100161,0
100162,0
100163,0
100164,0
100165,0
100166,0
100167,0
100168,0
100169,0
100170,0
100171,0
100172,0
100173,0
100174,0
100175,0
100176,0
100177,0
100178,0
100179,0
100180,0
100181,0
100182,0
100183,0
100184,0
100185,0
100186,0
100187,0
100188,0
100189,0
100190,0
100191,0
100192,0
100193,0
100194,0
100195,0
100196,0
100197,0
100198,0
100199,0
100200,0
100201,0
100202,0
100203,0
100204,0
100205,0
100206,0
100207,0
100208,0
100209,0
100210,0
100211,0
100212,0
100213,0
100214,0
100215,0
100216,0
100217,0
100218,0
100219,0
100220,0
100221,0
100222,0
100223,1
100224,0
100225,0
100226,0
100227,0
100228,0
100229,0
100230,0
100231,0
100232,0
100233,0
100234,0
100235,0
100236,0
100237,0
100238,0
100239,0
100240,0
100241,0
100242,0
100243,0
100244,0
100245,0
100246,0
100247,0
100248,0
100249,0
100250,0
100251,0
100252,0
100253,0
100254,0
100255,0
100256,1
100257,0
100258,0
100259,0
100260,0
100261,0
100262,1
100263,0
100264,0
100265,0
100266,0
100267,0
100268,0
100269,0
100270,1
100271,1
100272,0
100273,0
100274,0
100275,0
100276,1
100277,0
100278,0
100279,0
100280,0
100281,0
100282,0
100283,0
100284,0
100285,0
100286,0
100287,0
100288,0
100289,0
100290,0
100291,0
100292,0
100293,0
100294,0
100295,0
100296,0
100297,0
100298,0
100299,0
100300,0
100301,0
100302,0
100303,0
100304,0
100305,0
100306,0
100307,0
100308,0
100309,0
100310,0
100311,0
100312,0
100313,0
100314,0
100315,0
100316,0
100317,0
100318,0
100319,0
100320,0
100321,0
100322,0
100323,0
100324,0
100325,0
100326,0
100327,0
100328,0
100329,0
100330,0
100331,0
100332,0
100333,0
100334,0
100335,0
100336,0
100337,0
100338,0
100339,0
100340,0
100341,0
100342,0
100343,0
100344,0
100345,0
100346,0
100347,0
100348,0
100349,0
100350,0
100351,0
100352,0
100353,0
100354,0
100355,0
100356,0
100357,0
100358,0
100359,0
100360,0
100361,0
100362,0
100363,0
100364,0
100365,0
100366,0
100367,0
100368,0
100369,0
100370,0
100371,0
100372,0
100373,0
100374,0
100375,0
100376,0
100377,0
100378,0
100379,0
100380,0
100381,0
100382,0
100383,0
100384,0
100385,0
100386,0
100387,0
100388,0
100389,0
100390,0
100391,0
100392,0
100393,0
100394,0
100395,0
100396,0
100397,0
100398,0
100399,0
100400,0
100401,0
100402,0
100403,0
100404,0
100405,0
100406,0
100407,0
100408,0
100409,0
100410,0
100411,0
100412,1
100413,0
100414,0
100415,0
100416,0
100417,0
100418,0
100419,0
100420,0
100421,0
100422,0
100423,0
100424,0
100425,0
100426,0
100427,0
100428,0
100429,0
100430,0
100431,0
100432,0
100433,0
100434,0
100435,0
100436,0
100437,0
100438,0
100439,0
100440,0
100441,0
100442,0
100443,0
100444,0
100445,0
100446,0
100447,1
100448,0
100449,0
100450,0
100451,0
100452,1
100453,0
100454,0
100455,0
100456,0
100457,0
100458,0
100459,1
100460,0
100461,0
100462,0
100463,0
100464,0
100465,0
100466,0
100467,0
100468,0
100469,0
100470,0
100471,0
100472,0
100473,0
100474,0
100475,0
100476,0
100477,0
100478,0
100479,0
100480,0
100481,0
100482,0
100483,0
100484,0
100485,0
100486,0
100487,0
100488,0
100489,0
100490,0
100491,0
100492,0
100493,0
100494,0
100495,0
100496,0
100497,0
100498,0
100499,0
100500,0
100501,0
100502,0
100503,0
100504,0
100505,0
100506,0
100507,0
100508,0
100509,0
100510,0
100511,0
100512,0
100513,0
100514,0
100515,0
100516,0
100517,0
100518,0
100519,0
100520,0
100521,0
100522,0
100523,0
100524,0
100525,0
100526,0
100527,0
100528,0
100529,0
100530,0
100531,0
100532,0
100533,0
100534,0
100535,0
100536,0
100537,0
100538,0
100539,0
100540,0
100541,0
100542,0
100543,0
100544,0
100545,0
100546,0
100547,0
100548,0
100549,0
100550,0
100551,0
100552,0
100553,0
100554,0
100555,0
100556,0
100557,0
100558,0
100559,0
100560,0
100561,0
100562,0
100563,0
100564,0
100565,0
100566,0
100567,0
100568,0
100569,0
100570,0
100571,0
100572,1
100573,0
100574,0
